[4119.0,[58,83],4119.0,[1,58,83]]
[4118.0,[5,53],4118.0,[1,5,53]]
[4117.0,[27,57],4117.0,[1,27,57]]
[4116.0,[41,87],4116.0,[0,41,87]]
[4115.0,[6,13],4115.0,[0,6,13]]
[4114.0,[19,94],4114.0,[0,19,94]]
[4113.0,[21,47],4113.0,[1,21,47]]
[4112.0,[23,84],4112.0,[0,23,84]]
[4111.0,[2,67],4111.0,[2,4,67]]
[4110.0,[26,47],4110.0,[1,26,47]]
[4109.0,[18,69],4109.0,[2,18,69]]
[4108.0,[66,78],4108.0,[0,66,78]]
[4107.0,[85,89],4107.0,[0,85,89]]
[4106.0,[28,40],4106.0,[0,28,40]]
[4105.0,[22,80],4105.0,[0,22,80]]
[4104.0,[20,82],4104.0,[0,20,82]]
[4103.0,[80,90],4103.0,[0,80,90]]
[4102.0,[75,91],4102.0,[0,75,91]]
[4101.0,[28,53],4101.0,[0,28,53]]
[4100.0,[27,81],4100.0,[1,27,81]]
[4099.0,[42,53],4099.0,[0,42,53]]
